identifier,title,date,year,service_code,service,speaker,book,passage,chapter,verses,audio_mp3,audio_ogg,details_url,size_bytes
2020.08.02.epsalm73.1314jackwerth,2020.08.02.E Psalm 73.13-14 - Jack Werth,2020-08-02,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:13-14,73,13-14,https://archive.org/download/2020.08.02.epsalm73.1314jackwerth/2020.08.02.E%20Psalm%2073.13-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.02.epsalm73.1314jackwerth/2020.08.02.E%20Psalm%2073.13-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.02.epsalm73.1314jackwerth,36666351
2020.08.02.mluke8.2631jackwerth,2020.08.02.M Luke 8.26-31 - Jack Werth,2020-08-02,2020,M,Morning Service,Jack Werth,Luke,Luke 8:26-31,8,26-31,https://archive.org/download/2020.08.02.mluke8.2631jackwerth/2020.08.02.M%20Luke%208.26-31%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.02.mluke8.2631jackwerth/2020.08.02.M%20Luke%208.26-31%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.02.mluke8.2631jackwerth,42380649
2020.08.09.epsalm73.15jackwerth,2020.08.09.E Psalm 73.15 - Jack Werth,2020-08-09,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:15,73,15,https://archive.org/download/2020.08.09.epsalm73.15jackwerth/2020.08.09.E%20Psalm%2073.15%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.09.epsalm73.15jackwerth/2020.08.09.E%20Psalm%2073.15%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.09.epsalm73.15jackwerth,32155681
2020.08.09.mluke8.3034jackwerth,2020.08.09.M Luke 8.30-34 - Jack Werth,2020-08-09,2020,M,Morning Service,Jack Werth,Luke,Luke 8:30-34,8,30-34,https://archive.org/download/2020.08.09.mluke8.3034jackwerth/2020.08.09.M%20Luke%208.30-34%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.09.mluke8.3034jackwerth/2020.08.09.M%20Luke%208.30-34%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.09.mluke8.3034jackwerth,39974117
2020.08.16.epsalm73.1617jackwerth,2020.08.16.E Psalm 73.16-17 - Jack Werth,2020-08-16,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:16-17,73,16-17,https://archive.org/download/2020.08.16.epsalm73.1617jackwerth/2020.08.16.E%20Psalm%2073.16-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.16.epsalm73.1617jackwerth/2020.08.16.E%20Psalm%2073.16-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.16.epsalm73.1617jackwerth,42234702
2020.08.16.mluke8.3339jackwerth,2020.08.16.M Luke 8.33-39 - Jack Werth,2020-08-16,2020,M,Morning Service,Jack Werth,Luke,Luke 8:33-39,8,33-39,https://archive.org/download/2020.08.16.mluke8.3339jackwerth/2020.08.16.M%20Luke%208.33-39%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.16.mluke8.3339jackwerth/2020.08.16.M%20Luke%208.33-39%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.16.mluke8.3339jackwerth,37002603
2020.08.23.epsalm73.1217jackwerth,2020.08.23.E Psalm 73.12-17 - Jack Werth,2020-08-23,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:12-17,73,12-17,https://archive.org/download/2020.08.23.epsalm73.1217jackwerth/2020.08.23.E%20Psalm%2073.12-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.23.epsalm73.1217jackwerth/2020.08.23.E%20Psalm%2073.12-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.23.epsalm73.1217jackwerth,32459245
2020.08.23.mluke8.4248jackwerth,2020.08.23.M Luke 8.42-48 - Jack Werth,2020-08-23,2020,M,Morning Service,Jack Werth,Luke,Luke 8:42-48,8,42-48,https://archive.org/download/2020.08.23.mluke8.4248jackwerth/2020.08.23.M%20Luke%208.42-48%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.23.mluke8.4248jackwerth/2020.08.23.M%20Luke%208.42-48%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.23.mluke8.4248jackwerth,40686373
2020.08.30.epsalm73.1219jackwerth,2020.08.30.E Psalm 73.12-19 - Jack Werth,2020-08-30,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:12-19,73,12-19,https://archive.org/download/2020.08.30.epsalm73.1219jackwerth/2020.08.30.E%20Psalm%2073.12-19%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.30.epsalm73.1219jackwerth/2020.08.30.E%20Psalm%2073.12-19%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.30.epsalm73.1219jackwerth,29351689
2020.08.30.mluke8.4148jackwerth,2020.08.30.M Luke 8.41-48 - Jack Werth,2020-08-30,2020,M,Morning Service,Jack Werth,Luke,Luke 8:41-48,8,41-48,https://archive.org/download/2020.08.30.mluke8.4148jackwerth/2020.08.30.M%20Luke%208.41-48%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.08.30.mluke8.4148jackwerth/2020.08.30.M%20Luke%208.41-48%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.08.30.mluke8.4148jackwerth,29854260
2020.09.06.epsalm73.20jackwerth,2020.09.06.E Psalm 73.20 - Jack Werth,2020-09-06,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:20,73,20,https://archive.org/download/2020.09.06.epsalm73.20jackwerth/2020.09.06.E%20Psalm%2073.20%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.06.epsalm73.20jackwerth/2020.09.06.E%20Psalm%2073.20%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.06.epsalm73.20jackwerth,44966482
2020.09.06.mluke8.4056jackwerth,2020.09.06.M Luke 8.40-56 - Jack Werth,2020-09-06,2020,M,Morning Service,Jack Werth,Luke,Luke 8:40-56,8,40-56,https://archive.org/download/2020.09.06.mluke8.4056jackwerth/2020.09.06.M%20Luke%208.40-56%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.06.mluke8.4056jackwerth/2020.09.06.M%20Luke%208.40-56%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.06.mluke8.4056jackwerth,33708906
2020.09.13.epsalm73.2122jackwerth,2020.09.13.E Psalm 73.21-22 - Jack Werth,2020-09-13,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:21-22,73,21-22,https://archive.org/download/2020.09.13.epsalm73.2122jackwerth/2020.09.13.E%20Psalm%2073.21-22%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.13.epsalm73.2122jackwerth/2020.09.13.E%20Psalm%2073.21-22%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.13.epsalm73.2122jackwerth,36520662
2020.09.13.mluke8.4149jackwerth,2020.09.13.M Luke 8.41-49 - Jack Werth,2020-09-13,2020,M,Morning Service,Jack Werth,Luke,Luke 8:41-49,8,41-49,https://archive.org/download/2020.09.13.mluke8.4149jackwerth/2020.09.13.M%20Luke%208.41-49%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.13.mluke8.4149jackwerth/2020.09.13.M%20Luke%208.41-49%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.13.mluke8.4149jackwerth,38006212
2020.09.20.epsalm73.23jackwerth,2020.09.20.E Psalm 73.23 - Jack Werth,2020-09-20,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:23,73,23,https://archive.org/download/2020.09.20.epsalm73.23jackwerth/2020.09.20.E%20Psalm%2073.23%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.20.epsalm73.23jackwerth/2020.09.20.E%20Psalm%2073.23%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.20.epsalm73.23jackwerth,34641607
2020.09.20.mluke9.16jackwerth,2020.09.20.M Luke 9.1-6 - Jack Werth,2020-09-20,2020,M,Morning Service,Jack Werth,Luke,Luke 9:1-6,9,1-6,https://archive.org/download/2020.09.20.mluke9.16jackwerth/2020.09.20.M%20Luke%209.1-6%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.20.mluke9.16jackwerth/2020.09.20.M%20Luke%209.1-6%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.20.mluke9.16jackwerth,43995971
2020.09.27.epsalm73.24jackwerth,2020.09.27.E Psalm 73.24 - Jack Werth,2020-09-27,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:24,73,24,https://archive.org/download/2020.09.27.epsalm73.24jackwerth/2020.09.27.E%20Psalm%2073.24%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.27.epsalm73.24jackwerth/2020.09.27.E%20Psalm%2073.24%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.27.epsalm73.24jackwerth,38034793
2020.09.27.mluke9.79jackwerth,2020.09.27.M Luke 9.7-9 - Jack Werth,2020-09-27,2020,M,Morning Service,Jack Werth,Luke,Luke 9:7-9,9,7-9,https://archive.org/download/2020.09.27.mluke9.79jackwerth/2020.09.27.M%20Luke%209.7-9%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.09.27.mluke9.79jackwerth/2020.09.27.M%20Luke%209.7-9%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.09.27.mluke9.79jackwerth,37515928
2020.10.11.epsalm73.2526jackwerth,2020.10.11.E Psalm 73.25-26 - Jack Werth,2020-10-11,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:25-26,73,25-26,https://archive.org/download/2020.10.11.epsalm73.2526jackwerth/2020.10.11.E%20Psalm%2073.25-26%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.10.11.epsalm73.2526jackwerth/2020.10.11.E%20Psalm%2073.25-26%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.10.11.epsalm73.2526jackwerth,32501552
2020.10.18.epsalm73.2728jackwerth,2020.10.18.E Psalm 73.27-28 - Jack Werth,2020-10-18,2020,E,Evening Service,Jack Werth,Psalm,Psalm 73:27-28,73,27-28,https://archive.org/download/2020.10.18.epsalm73.2728jackwerth/2020.10.18.E%20Psalm%2073.27-28%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.10.18.epsalm73.2728jackwerth/2020.10.18.E%20Psalm%2073.27-28%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.10.18.epsalm73.2728jackwerth,38994467
2020.10.18.mluke9.1822jackwerth,2020.10.18.M Luke 9.18-22 - Jack Werth,2020-10-18,2020,M,Morning Service,Jack Werth,Luke,Luke 9:18-22,9,18-22,https://archive.org/download/2020.10.18.mluke9.1822jackwerth/2020.10.18.M%20Luke%209.18-22%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.10.18.mluke9.1822jackwerth/2020.10.18.M%20Luke%209.18-22%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.10.18.mluke9.1822jackwerth,39291237
2020.10.25.epsalm51.112jackwerth,2020.10.25.E Psalm 51.1-12 - Jack Werth,2020-10-25,2020,E,Evening Service,Jack Werth,Psalm,Psalm 51:1-12,51,1-12,https://archive.org/download/2020.10.25.epsalm51.112jackwerth/2020.10.25.E%20Psalm%2051.1-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.10.25.epsalm51.112jackwerth/2020.10.25.E%20Psalm%2051.1-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.10.25.epsalm51.112jackwerth,42880859
2020.10.25.mluke9.2223jackwerth,2020.10.25.M Luke 9.22-23 - Jack Werth,2020-10-25,2020,M,Morning Service,Jack Werth,Luke,Luke 9:22-23,9,22-23,https://archive.org/download/2020.10.25.mluke9.2223jackwerth/2020.10.25.M%20Luke%209.22-23%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.10.25.mluke9.2223jackwerth/2020.10.25.M%20Luke%209.22-23%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.10.25.mluke9.2223jackwerth,43111382
2020.11.01.epsalm51.112jackwerth,2020.11.01.E Psalm 51.1-12 - Jack Werth,2020-11-01,2020,E,Evening Service,Jack Werth,Psalm,Psalm 51:1-12,51,1-12,https://archive.org/download/2020.11.01.epsalm51.112jackwerth/2020.11.01.E%20Psalm%2051.1-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.01.epsalm51.112jackwerth/2020.11.01.E%20Psalm%2051.1-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.01.epsalm51.112jackwerth,34209837
2020.11.01.mluke9.2427jackwerth,2020.11.01.M Luke 9.24-27 - Jack Werth,2020-11-01,2020,M,Morning Service,Jack Werth,Luke,Luke 9:24-27,9,24-27,https://archive.org/download/2020.11.01.mluke9.2427jackwerth/2020.11.01.M%20Luke%209.24-27%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.01.mluke9.2427jackwerth/2020.11.01.M%20Luke%209.24-27%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.01.mluke9.2427jackwerth,50084177
2020.11.15.epsalm51.112jackwerth,2020.11.15.E Psalm 51.1-12 - Jack Werth,2020-11-15,2020,E,Evening Service,Jack Werth,Psalm,Psalm 51:1-12,51,1-12,https://archive.org/download/2020.11.15.epsalm51.112jackwerth/2020.11.15.E%20Psalm%2051.1-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.15.epsalm51.112jackwerth/2020.11.15.E%20Psalm%2051.1-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.15.epsalm51.112jackwerth,42988945
2020.11.15.mluke9.2836jackwerth,2020.11.15.M Luke 9.28-36 - Jack Werth,2020-11-15,2020,M,Morning Service,Jack Werth,Luke,Luke 9:28-36,9,28-36,https://archive.org/download/2020.11.15.mluke9.2836jackwerth/2020.11.15.M%20Luke%209.28-36%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.15.mluke9.2836jackwerth/2020.11.15.M%20Luke%209.28-36%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.15.mluke9.2836jackwerth,44063272
2020.11.22.epsalm51.112jackwerth,2020.11.22.E Psalm 51.1-12 - Jack Werth,2020-11-22,2020,E,Evening Service,Jack Werth,Psalm,Psalm 51:1-12,51,1-12,https://archive.org/download/2020.11.22.epsalm51.112jackwerth/2020.11.22.E%20Psalm%2051.1-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.22.epsalm51.112jackwerth/2020.11.22.E%20Psalm%2051.1-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.22.epsalm51.112jackwerth,38785741
2020.11.22.mluke9.3236jackwerth,2020.11.22.M Luke 9.32-36 - Jack Werth,2020-11-22,2020,M,Morning Service,Jack Werth,Luke,Luke 9:32-36,9,32-36,https://archive.org/download/2020.11.22.mluke9.3236jackwerth/2020.11.22.M%20Luke%209.32-36%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.22.mluke9.3236jackwerth/2020.11.22.M%20Luke%209.32-36%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.22.mluke9.3236jackwerth,33252303
2020.11.29.epsalm51.1319jackwerth,2020.11.29.E Psalm 51.13-19 - Jack Werth,2020-11-29,2020,E,Evening Service,Jack Werth,Psalm,Psalm 51:13-19,51,13-19,https://archive.org/download/2020.11.29.epsalm51.1319jackwerth/2020.11.29.E%20Psalm%2051.13-19%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.29.epsalm51.1319jackwerth/2020.11.29.E%20Psalm%2051.13-19%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.29.epsalm51.1319jackwerth,40022721
2020.11.29.mluke9.3742jackwerth,2020.11.29.M Luke 9.37-42 - Jack Werth,2020-11-29,2020,M,Morning Service,Jack Werth,Luke,Luke 9:37-42,9,37-42,https://archive.org/download/2020.11.29.mluke9.3742jackwerth/2020.11.29.M%20Luke%209.37-42%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.11.29.mluke9.3742jackwerth/2020.11.29.M%20Luke%209.37-42%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.11.29.mluke9.3742jackwerth,36568737
2020.12.06.eecclesiastes1.1jackwerth,2020.12.06.E Ecclesiastes 1.1 - Jack Werth,2020-12-06,2020,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 1:1,1,1,https://archive.org/download/2020.12.06.eecclesiastes1.1jackwerth/2020.12.06.E%20Ecclesiastes%201.1%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.06.eecclesiastes1.1jackwerth/2020.12.06.E%20Ecclesiastes%201.1%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.06.eecclesiastes1.1jackwerth,35333671
2020.12.06.mluke9.4345jackwerth,2020.12.06.M Luke 9.43-45 - Jack Werth,2020-12-06,2020,M,Morning Service,Jack Werth,Luke,Luke 9:43-45,9,43-45,https://archive.org/download/2020.12.06.mluke9.4345jackwerth/2020.12.06.M%20Luke%209.43-45%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.06.mluke9.4345jackwerth/2020.12.06.M%20Luke%209.43-45%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.06.mluke9.4345jackwerth,49080347
2020.12.13.eecclesiastes1.2jackwerth,2020.12.13.E Ecclesiastes 1.2 - Jack Werth,2020-12-13,2020,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 1:2,1,2,https://archive.org/download/2020.12.13.eecclesiastes1.2jackwerth/2020.12.13.E%20Ecclesiastes%201.2%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.13.eecclesiastes1.2jackwerth/2020.12.13.E%20Ecclesiastes%201.2%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.13.eecclesiastes1.2jackwerth,39838877
2020.12.13.mluke9.4648jackwerth,2020.12.13.M Luke 9.46-48 - Jack Werth,2020-12-13,2020,M,Morning Service,Jack Werth,Luke,Luke 9:46-48,9,46-48,https://archive.org/download/2020.12.13.mluke9.4648jackwerth/2020.12.13.M%20Luke%209.46-48%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.13.mluke9.4648jackwerth/2020.12.13.M%20Luke%209.46-48%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.13.mluke9.4648jackwerth,36791356
2020.12.20.eecclesiastes1.311jackwerth,2020.12.20.E Ecclesiastes 1.3-11 - Jack Werth,2020-12-20,2020,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 1:3-11,1,3-11,https://archive.org/download/2020.12.20.eecclesiastes1.311jackwerth/2020.12.20.E%20Ecclesiastes%201.3-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.20.eecclesiastes1.311jackwerth/2020.12.20.E%20Ecclesiastes%201.3-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.20.eecclesiastes1.311jackwerth,37263064
2020.12.20.mluke9.4950jackwerth,2020.12.20.M Luke 9.49-50 - Jack Werth,2020-12-20,2020,M,Morning Service,Jack Werth,Luke,Luke 9:49-50,9,49-50,https://archive.org/download/2020.12.20.mluke9.4950jackwerth/2020.12.20.M%20Luke%209.49-50%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.20.mluke9.4950jackwerth/2020.12.20.M%20Luke%209.49-50%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.20.mluke9.4950jackwerth,35261187
2020.12.27.eecclesiastes1.1218jackwerth,2020.12.27.E Ecclesiastes 1.12-18 - Jack Werth,2020-12-27,2020,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 1:12-18,1,12-18,https://archive.org/download/2020.12.27.eecclesiastes1.1218jackwerth/2020.12.27.E%20Ecclesiastes%201.12-18%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.27.eecclesiastes1.1218jackwerth/2020.12.27.E%20Ecclesiastes%201.12-18%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.27.eecclesiastes1.1218jackwerth,36111273
2020.12.27.mluke9.5156jackwerth,2020.12.27.M Luke 9.51-56 - Jack Werth,2020-12-27,2020,M,Morning Service,Jack Werth,Luke,Luke 9:51-56,9,51-56,https://archive.org/download/2020.12.27.mluke9.5156jackwerth/2020.12.27.M%20Luke%209.51-56%20-%20Jack%20Werth.mp3,https://archive.org/download/2020.12.27.mluke9.5156jackwerth/2020.12.27.M%20Luke%209.51-56%20-%20Jack%20Werth.ogg,https://archive.org/details/2020.12.27.mluke9.5156jackwerth,42869435
2021.01.03.eecclesiastes2.111jackwerth,2021.01.03.E Ecclesiastes 2.1-11 - Jack Werth,2021-01-03,2021,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 2:1-11,2,1-11,https://archive.org/download/2021.01.03.eecclesiastes2.111jackwerth/2021.01.03.E%20Ecclesiastes%202.1-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.03.eecclesiastes2.111jackwerth/2021.01.03.E%20Ecclesiastes%202.1-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.03.eecclesiastes2.111jackwerth,34747189
2021.01.03.mluke9.5762jackwerth,2021.01.03.M Luke 9.57-62 - Jack Werth,2021-01-03,2021,M,Morning Service,Jack Werth,Luke,Luke 9:57-62,9,57-62,https://archive.org/download/2021.01.03.mluke9.5762jackwerth/2021.01.03.M%20Luke%209.57-62%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.03.mluke9.5762jackwerth/2021.01.03.M%20Luke%209.57-62%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.03.mluke9.5762jackwerth,40452383
2021.01.17.eecclesiastes2.1226jackwerth,2021.01.17.E Ecclesiastes 2.12-26 - Jack Werth,2021-01-17,2021,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 2:12-26,2,12-26,https://archive.org/download/2021.01.17.eecclesiastes2.1226jackwerth/2021.01.17.E%20Ecclesiastes%202.12-26%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.17.eecclesiastes2.1226jackwerth/2021.01.17.E%20Ecclesiastes%202.12-26%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.17.eecclesiastes2.1226jackwerth,41469410
2021.01.17.mluke10.12jackwerth,2021.01.17.M Luke 10.1-2 - Jack Werth,2021-01-17,2021,M,Morning Service,Jack Werth,Luke,Luke 10:1-2,10,1-2,https://archive.org/download/2021.01.17.mluke10.12jackwerth/2021.01.17.M%20Luke%2010.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.17.mluke10.12jackwerth/2021.01.17.M%20Luke%2010.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.17.mluke10.12jackwerth,32672391
2021.01.24.eecclesiastes3.18jackwerth,2021.01.24.E Ecclesiastes 3.1-8 - Jack Werth,2021-01-24,2021,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 3:1-8,3,1-8,https://archive.org/download/2021.01.24.eecclesiastes3.18jackwerth/2021.01.24.E%20Ecclesiastes%203.1-8%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.24.eecclesiastes3.18jackwerth/2021.01.24.E%20Ecclesiastes%203.1-8%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.24.eecclesiastes3.18jackwerth,35182474
2021.01.24.mluke10.37jackwerth,2021.01.24.M Luke 10.3-7 - Jack Werth,2021-01-24,2021,M,Morning Service,Jack Werth,Luke,Luke 10:3-7,10,3-7,https://archive.org/download/2021.01.24.mluke10.37jackwerth/2021.01.24.M%20Luke%2010.3-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.24.mluke10.37jackwerth/2021.01.24.M%20Luke%2010.3-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.24.mluke10.37jackwerth,35731272
2021.01.31.eecclesiastes3.915jackwerth,2021.01.31.E Ecclesiastes 3.9-15 - Jack Werth,2021-01-31,2021,E,Evening Service,Jack Werth,Ecclesiastes,Ecclesiastes 3:9-15,3,9-15,https://archive.org/download/2021.01.31.eecclesiastes3.915jackwerth/2021.01.31.E%20Ecclesiastes%203.9-15%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.31.eecclesiastes3.915jackwerth/2021.01.31.E%20Ecclesiastes%203.9-15%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.31.eecclesiastes3.915jackwerth,32822706
2021.01.31.mluke10.812jackwerth,2021.01.31.M Luke 10.8-12 - Jack Werth,2021-01-31,2021,M,Morning Service,Jack Werth,Luke,Luke 10:8-12,10,8-12,https://archive.org/download/2021.01.31.mluke10.812jackwerth/2021.01.31.M%20Luke%2010.8-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.01.31.mluke10.812jackwerth/2021.01.31.M%20Luke%2010.8-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.01.31.mluke10.812jackwerth,35216969
